parenttype	parentname	name	value	index	id
expt	1	showmousecursor	0	-1	174
expt	1	sumlatency	10705	-1	188
expt	1	timeout	0	-1	199
expt	1	totalcorrectcount	1	-1	202
expt	1	totalcount	0	-1	203
expt	1	totalerrorcount	0	-1	204
expt	1	totalinwindowcount	0	-1	205
expt	1	totalmaxlatency	10705	-1	206
expt	1	totalmeanlatency	10705	-1	207
expt	1	totalmedianlatency	10705	-1	208
expt	1	totalminlatency	10705	-1	209
expt	1	totalnumcorrect	1	-1	211
expt	1	totalnuminwindow	0	-1	212
expt	1	totalpercentcorrect	100	-1	213
expt	1	totalpercentinwindow	0	-1	214
expt	1	totalsdlatency	0	-1	215
expt	1	totalsumlatency	10705	-1	216
expt	1	totaltrialcount	1	-1	217
expt	1	totalvarlatency	0	-1	218
expt	1	trialcount	1	-1	220
expt	1	typename	expt	-1	223
expt	1	unselectedcount	0	-1	224
expt	1	varlatency	0	-1	226
expt	1	windowcenter	0	-1	232
expt	1	windowdecthreshold	0	-1	233
expt	1	windowdecunit	33	-1	234
expt	1	windowhitduration	0	-1	235
expt	1	windowincthreshold	0	-1	236
expt	1	windowincunit	33	-1	237
expt	1	windowmaxcenter	0	-1	238
expt	1	windowmincenter	0	-1	239
expt	1	windowonset	0	-1	241
expt	1	windowwidth	0	-1	242
inquisit	inquisit	applicationmode	desktop	-1	3
inquisit	inquisit	releasedate	Sep  5 2012	-1	150
inquisit	inquisit	version	4.0.0.1	-1	227
instruct	instruct	backlabel	Press the 't' key to go back	-1	5
instruct	instruct	finishlabel	Press [space] to continue	-1	55
instruct	instruct	fontheight	-20px	-1	58
instruct	instruct	height	480px	-1	64
instruct	instruct	name	instruct	-1	116
instruct	instruct	nextlabel	Press the spacebar to continue	-1	121
instruct	instruct	screencolor	4294967295	-1	161
instruct	instruct	screencolorblue	255	-1	162
instruct	instruct	screencolorgreen	255	-1	163
instruct	instruct	screencolorred	255	-1	164
instruct	instruct	textcolor	4278190080	-1	195
instruct	instruct	textcolorblue	0	-1	196
instruct	instruct	textcolorgreen	0	-1	197
instruct	instruct	textcolorred	0	-1	198
instruct	instruct	timeout	0	-1	199
instruct	instruct	typename	instruct	-1	223
instruct	instruct	wait	300	-1	230
instruct	instruct	width	640px	-1	231
monkey	monkey	maxlatency	0	-1	99
monkey	monkey	meanlatency	0	-1	104
monkey	monkey	minlatency	0	-1	110
monkey	monkey	monkeymode	0	-1	114
monkey	monkey	name	monkey	-1	116
monkey	monkey	percentcorrect	50	-1	137
monkey	monkey	sdlatency	0	-1	165
monkey	monkey	typename	monkey	-1	223
page	WelcomeInstructions	content		-1	19
page	WelcomeInstructions	name	WelcomeInstructions	-1	116
page	WelcomeInstructions	typename	page	-1	223
response	response	name	block_774b20cfb65944ab9584b2746da09439_response	-1	116
response	response	timeout	-1	-1	199
response	response	typename	response	-1	223
response	response	windowcenter	0	-1	232
response	response	windowdecthreshold	0	-1	233
response	response	windowdecunit	33	-1	234
response	response	windowhitduration	0	-1	235
response	response	windowincthreshold	0	-1	236
response	response	windowincunit	33	-1	237
response	response	windowmaxcenter	0	-1	238
response	response	windowmincenter	0	-1	239
response	response	windowoffset	0	-1	240
response	response	windowonset	0	-1	241
response	response	windowwidth	0	-1	242
response	response	name	block_begin_response	-1	116
response	response	timeout	-1	-1	199
response	response	typename	response	-1	223
response	response	windowcenter	0	-1	232
response	response	windowdecthreshold	0	-1	233
response	response	windowdecunit	33	-1	234
response	response	windowhitduration	0	-1	235
response	response	windowincthreshold	0	-1	236
response	response	windowincunit	33	-1	237
response	response	windowmaxcenter	0	-1	238
response	response	windowmincenter	0	-1	239
response	response	windowoffset	0	-1	240
response	response	windowonset	0	-1	241
response	response	windowwidth	0	-1	242
response	response	name	defaults_response	-1	116
response	response	timeout	-1	-1	199
response	response	typename	response	-1	223
response	response	windowcenter	0	-1	232
response	response	windowdecthreshold	0	-1	233
response	response	windowdecunit	33	-1	234
response	response	windowhitduration	0	-1	235
response	response	windowincthreshold	0	-1	236
response	response	windowincunit	33	-1	237
response	response	windowmaxcenter	0	-1	238
response	response	windowmincenter	0	-1	239
response	response	windowoffset	0	-1	240
response	response	windowonset	0	-1	241
response	response	windowwidth	0	-1	242
response	response	name	expt_1_response	-1	116
response	response	timeout	-1	-1	199
response	response	typename	response	-1	223
response	response	windowcenter	0	-1	232
response	response	windowdecthreshold	0	-1	233
response	response	windowdecunit	33	-1	234
response	response	windowhitduration	0	-1	235
response	response	windowincthreshold	0	-1	236
response	response	windowincunit	33	-1	237
response	response	windowmaxcenter	0	-1	238
response	response	windowmincenter	0	-1	239
response	response	windowoffset	0	-1	240
response	response	windowonset	0	-1	241
response	response	windowwidth	0	-1	242
response	response	name	expt_774b20cfb65944ab9584b2746da09439_response	-1	116
response	response	timeout	-1	-1	199
response	response	typename	response	-1	223
response	response	windowcenter	0	-1	232
response	response	windowdecthreshold	0	-1	233
response	response	windowdecunit	33	-1	234
response	response	windowhitduration	0	-1	235
response	response	windowincthreshold	0	-1	236
response	response	windowincunit	33	-1	237
response	response	windowmaxcenter	0	-1	238
response	response	windowmincenter	0	-1	239
response	response	windowoffset	0	-1	240
response	response	windowonset	0	-1	241
response	response	windowwidth	0	-1	242
response	response	name	surveypage_info_1_response	-1	116
response	response	timeout	-1	-1	199
response	response	typename	response	-1	223
response	response	windowcenter	0	-1	232
response	response	windowdecthreshold	0	-1	233
response	response	windowdecunit	33	-1	234
response	response	windowhitduration	0	-1	235
response	response	windowincthreshold	0	-1	236
response	response	windowincunit	33	-1	237
response	response	windowmaxcenter	0	-1	238
response	response	windowmincenter	0	-1	239
response	response	windowoffset	0	-1	240
response	response	windowonset	0	-1	241
response	response	windowwidth	0	-1	242
response	response	name	trial_774b20cfb65944ab9584b2746da09439_response	-1	116
response	response	timeout	-1	-1	199
response	response	typename	response	-1	223
response	response	windowcenter	0	-1	232
response	response	windowdecthreshold	0	-1	233
response	response	windowdecunit	33	-1	234
response	response	windowhitduration	0	-1	235
response	response	windowincthreshold	0	-1	236
response	response	windowincunit	33	-1	237
response	response	windowmaxcenter	0	-1	238
response	response	windowmincenter	0	-1	239
response	response	windowoffset	0	-1	240
response	response	windowonset	0	-1	241
response	response	windowwidth	0	-1	242
script	script	applicationmode	0	-1	3
script	script	currentblock	begin	-1	26
script	script	currentblocknumber	1	-1	27
script	script	currentexpt	1	-1	28
script	script	currenttime	15:28:07	-1	35
script	script	currenttrial	info_1	-1	36
script	script	currenttrialnumber	1	-1	37
script	script	elapsedtime	19836	-1	41
script	script	filename	Demographics.iqx	-1	54
script	script	fullpath	/Users/Ian/git/Relational_Complexity_Derivation/Demographics.iqx	-1	60
script	script	groupassignmentcode	988567563	-1	61
script	script	groupid	1	-1	63
script	script	startdate	082516	-1	182
script	script	starttime	15:27:47	-1	183
script	script	subjectid	1	-1	187
script	script	trialcount	1	-1	220
surveypage	info_1	backlabel	Back	-1	5
surveypage	info_1	beginresponseframe	0	-1	6
surveypage	info_1	beginresponsetime	0	-1	7
surveypage	info_1	caption		-1	11
surveypage	info_1	correct	1	-1	20
surveypage	info_1	correctcount	1	-1	21
surveypage	info_1	correctstreak	1	-1	22
surveypage	info_1	count	1	-1	23
surveypage	info_1	currentquestionnumber	0	-1	34
surveypage	info_1	elapsedtime	10935	-1	41
surveypage	info_1	error	0	-1	50
surveypage	info_1	errorcount	0	-1	51
surveypage	info_1	errorstreak	0	-1	52
surveypage	info_1	finishlabel	Finish	-1	55
surveypage	info_1	fontheight	-21px	-1	58
surveypage	info_1	inputmask	0	-1	69
surveypage	info_1	inwindow	0	-1	70
surveypage	info_1	inwindowcount	0	-1	71
surveypage	info_1	inwindowstreak	0	-1	72
surveypage	info_1	itemfontheight	-21px	-1	76
surveypage	info_1	itemspacing	38	-1	79
surveypage	info_1	latency	10705	-1	92
surveypage	info_1	leftmargin	137	-1	93
surveypage	info_1	maxlatency	10705	-1	99
surveypage	info_1	meanlatency	10705	-1	104
surveypage	info_1	medianlatency	10705	-1	107
surveypage	info_1	minlatency	10705	-1	110
surveypage	info_1	name	info_1	-1	116
surveypage	info_1	navigationbuttonheight	0	-1	117
surveypage	info_1	navigationbuttonwidth	0	-1	118
surveypage	info_1	next		-1	119
surveypage	info_1	nextlabel	Next	-1	121
surveypage	info_1	notinwindow	1	-1	123
surveypage	info_1	notinwindowcount	1	-1	124
surveypage	info_1	notinwindowstreak	1	-1	125
surveypage	info_1	numcorrect	1	-1	126
surveypage	info_1	numinwindow	0	-1	127
surveypage	info_1	percentcorrect	100	-1	137
surveypage	info_1	percentinwindow	0	-1	138
surveypage	info_1	posttrialpause	0	-1	145
surveypage	info_1	pretrialpause	0	-1	146
surveypage	info_1	recorddata	1	-1	147
surveypage	info_1	response		-1	154
surveypage	info_1	responsefontheight	-21px	-1	155
surveypage	info_1	responsex	952	-1	156
surveypage	info_1	responsey	494	-1	157
surveypage	info_1	rightmargin	137	-1	158
surveypage	info_1	screencapture	0	-1	160
surveypage	info_1	sdlatency	0	-1	165
surveypage	info_1	selectedcount	0	-1	168
surveypage	info_1	showbackbutton	-1	-1	173
surveypage	info_1	showmousecursor	0	-1	174
surveypage	info_1	showpagenumbers	1	-1	175
surveypage	info_1	showquestionnumbers	1	-1	176
surveypage	info_1	subcaptionfontheight	-21px	-1	186
surveypage	info_1	sumlatency	10705	-1	188
surveypage	info_1	timeout	0	-1	199
surveypage	info_1	topmargin	61	-1	201
surveypage	info_1	totalcorrectcount	1	-1	202
surveypage	info_1	totalcount	1	-1	203
surveypage	info_1	totalerrorcount	0	-1	204
surveypage	info_1	totalinwindowcount	0	-1	205
surveypage	info_1	totalmaxlatency	10705	-1	206
surveypage	info_1	totalmeanlatency	10705	-1	207
surveypage	info_1	totalmedianlatency	10705	-1	208
surveypage	info_1	totalminlatency	10705	-1	209
surveypage	info_1	totalnumcorrect	1	-1	211
surveypage	info_1	totalnuminwindow	0	-1	212
surveypage	info_1	totalpercentcorrect	100	-1	213
surveypage	info_1	totalpercentinwindow	0	-1	214
surveypage	info_1	totalsdlatency	0	-1	215
surveypage	info_1	totalsumlatency	10705	-1	216
surveypage	info_1	totaltrialcount	1	-1	217
surveypage	info_1	totalvarlatency	0	-1	218
surveypage	info_1	trialcode		-1	219
surveypage	info_1	trialcount	1	-1	220
surveypage	info_1	trialduration	0	-1	221
surveypage	info_1	typename	surveypage	-1	223
surveypage	info_1	unselectedcount	0	-1	224
surveypage	info_1	varlatency	0	-1	226
surveypage	info_1	windowcenter	0	-1	232
surveypage	info_1	windowdecthreshold	0	-1	233
surveypage	info_1	windowdecunit	33	-1	234
surveypage	info_1	windowhitduration	0	-1	235
surveypage	info_1	windowincthreshold	0	-1	236
surveypage	info_1	windowincunit	33	-1	237
surveypage	info_1	windowmaxcenter	0	-1	238
surveypage	info_1	windowmincenter	0	-1	239
surveypage	info_1	windowonset	0	-1	241
surveypage	info_1	windowwidth	0	-1	242
systembeep	systembeep	item		-1	74
systembeep	systembeep	currentindex	1	-1	30
systembeep	systembeep	currentitem		-1	31
systembeep	systembeep	currentitemnumber	0	-1	32
systembeep	systembeep	currentvalue	1	-1	38
systembeep	systembeep	duration	250	-1	40
systembeep	systembeep	erase	-1	-1	44
systembeep	systembeep	frequency	750	-1	59
systembeep	systembeep	item		-1	74
systembeep	systembeep	itemcount	0	-1	75
systembeep	systembeep	items		-1	78
systembeep	systembeep	name	systembeep	-1	116
systembeep	systembeep	nextindex	1	-1	120
systembeep	systembeep	nextvalue	1	-1	122
systembeep	systembeep	playthrough	0	-1	140
systembeep	systembeep	selectedcount	0	-1	168
systembeep	systembeep	selectedindex	1	-1	169
systembeep	systembeep	selectedvalue	1	-1	170
systembeep	systembeep	skip	0	-1	179
systembeep	systembeep	stimulusonset	-1	-1	184
systembeep	systembeep	typename	systembeep	-1	223
systembeep	systembeep	unselectedcount	0	-1	224
textbox	age	caption	What is your age:	-1	11
textbox	age	fontheight	-21px	-1	58
textbox	age	height	0	-1	64
textbox	age	hposition	0	-1	65
textbox	age	maxchars	0	-1	98
textbox	age	maxvalue	0	-1	103
textbox	age	minchars	0	-1	109
textbox	age	minvalue	0	-1	113
textbox	age	name	age	-1	116
textbox	age	required	1	-1	152
textbox	age	response	I	-1	154
textbox	age	responsefontheight	-21px	-1	155
textbox	age	subcaption		-1	185
textbox	age	subcaptionfontheight	-21px	-1	186
textbox	age	textboxheight	0	-1	193
textbox	age	textboxwidth	0	-1	194
textbox	age	typename	textbox	-1	223
textbox	age	vposition	0	-1	229
textbox	age	width	0	-1	231
textbox	gender	caption	What is your gender	-1	11
textbox	gender	fontheight	-21px	-1	58
textbox	gender	height	0	-1	64
textbox	gender	hposition	0	-1	65
textbox	gender	maxchars	0	-1	98
textbox	gender	maxvalue	0	-1	103
textbox	gender	minchars	0	-1	109
textbox	gender	minvalue	0	-1	113
textbox	gender	name	gender	-1	116
textbox	gender	required	1	-1	152
textbox	gender	response		-1	154
textbox	gender	responsefontheight	-21px	-1	155
textbox	gender	subcaption		-1	185
textbox	gender	subcaptionfontheight	-21px	-1	186
textbox	gender	textboxheight	0	-1	193
textbox	gender	textboxwidth	0	-1	194
textbox	gender	typename	textbox	-1	223
textbox	gender	vposition	0	-1	229
textbox	gender	width	0	-1	231
textbox	ProlificCode	caption	

Please enter your prolific ID here 
(if you cannot remember it please quit the experiment now and retrieve it before continuing)
Otherwise you cannot be paid	-1	11
textbox	ProlificCode	fontheight	-21px	-1	58
textbox	ProlificCode	height	0	-1	64
textbox	ProlificCode	hposition	10pct	-1	65
textbox	ProlificCode	maxchars	0	-1	98
textbox	ProlificCode	maxvalue	0	-1	103
textbox	ProlificCode	minchars	0	-1	109
textbox	ProlificCode	minvalue	0	-1	113
textbox	ProlificCode	name	ProlificCode	-1	116
textbox	ProlificCode	required	1	-1	152
textbox	ProlificCode	response		-1	154
textbox	ProlificCode	responsefontheight	-21px	-1	155
textbox	ProlificCode	subcaption		-1	185
textbox	ProlificCode	subcaptionfontheight	-21px	-1	186
textbox	ProlificCode	textboxheight	40	-1	193
textbox	ProlificCode	textboxwidth	45	-1	194
textbox	ProlificCode	typename	textbox	-1	223
textbox	ProlificCode	vposition	30pct	-1	229
textbox	ProlificCode	width	0	-1	231
values	values	name	values	-1	116
values	values	typename	values	-1	223
variables	variables	currentgroupnumber	1	-1	29
variables	variables	groupcount	1	-1	62
variables	variables	name	variables	-1	116
variables	variables	typename	variables	-1	223
