parenttype	parentname	name	value	index	id
counter	counter	currentitem	1	-1	31
counter	counter	currentitemnumber	1	-1	32
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	itemcount	1	-1	75
counter	counter	name	picture_B1_counter	-1	116
counter	counter	selectedcount	0	-1	168
counter	counter	selectedindex	1	-1	169
counter	counter	selectedvalue	1	-1	170
counter	counter	selectionmode	5	-1	171
counter	counter	selectionrate	-1	-1	172
counter	counter	typename	counter	-1	223
counter	counter	unselectedcount	0	-1	224
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	currentitem	1	-1	31
counter	counter	currentitemnumber	1	-1	32
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	itemcount	1	-1	75
counter	counter	name	picture_B1_sample1_counter	-1	116
counter	counter	selectedcount	1	-1	168
counter	counter	selectedindex	1	-1	169
counter	counter	selectedvalue	1	-1	170
counter	counter	selectionmode	5	-1	171
counter	counter	selectionrate	-1	-1	172
counter	counter	typename	counter	-1	223
counter	counter	unselectedcount	0	-1	224
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	currentitem	1	-1	31
counter	counter	currentitemnumber	1	-1	32
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	itemcount	1	-1	75
counter	counter	name	picture_B1_sample2_counter	-1	116
counter	counter	selectedcount	1	-1	168
counter	counter	selectedindex	1	-1	169
counter	counter	selectedvalue	1	-1	170
counter	counter	selectionmode	5	-1	171
counter	counter	selectionrate	-1	-1	172
counter	counter	typename	counter	-1	223
counter	counter	unselectedcount	0	-1	224
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	currentitem	1	-1	31
counter	counter	currentitemnumber	1	-1	32
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	itemcount	1	-1	75
counter	counter	name	picture_B1_target_counter	-1	116
counter	counter	selectedcount	1	-1	168
counter	counter	selectedindex	1	-1	169
counter	counter	selectedvalue	1	-1	170
counter	counter	selectionmode	5	-1	171
counter	counter	selectionrate	-1	-1	172
counter	counter	typename	counter	-1	223
counter	counter	unselectedcount	0	-1	224
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	currentitem	1	-1	31
counter	counter	currentitemnumber	1	-1	32
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	itemcount	1	-1	75
counter	counter	name	picture_B2_counter	-1	116
counter	counter	selectedcount	0	-1	168
counter	counter	selectedindex	1	-1	169
counter	counter	selectedvalue	1	-1	170
counter	counter	selectionmode	5	-1	171
counter	counter	selectionrate	-1	-1	172
counter	counter	typename	counter	-1	223
counter	counter	unselectedcount	0	-1	224
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	currentitem	1	-1	31
counter	counter	currentitemnumber	1	-1	32
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	itemcount	1	-1	75
counter	counter	name	picture_B2_sample1_counter	-1	116
counter	counter	selectedcount	1	-1	168
counter	counter	selectedindex	1	-1	169
counter	counter	selectedvalue	1	-1	170
counter	counter	selectionmode	5	-1	171
counter	counter	selectionrate	-1	-1	172
counter	counter	typename	counter	-1	223
counter	counter	unselectedcount	0	-1	224
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	currentitem	1	-1	31
counter	counter	currentitemnumber	1	-1	32
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	itemcount	1	-1	75
counter	counter	name	picture_B2_sample2_counter	-1	116
counter	counter	selectedcount	1	-1	168
counter	counter	selectedindex	1	-1	169
counter	counter	selectedvalue	1	-1	170
counter	counter	selectionmode	5	-1	171
counter	counter	selectionrate	-1	-1	172
counter	counter	typename	counter	-1	223
counter	counter	unselectedcount	0	-1	224
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	currentitem	1	-1	31
counter	counter	currentitemnumber	1	-1	32
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	itemcount	1	-1	75
counter	counter	name	picture_B2_target_counter	-1	116
counter	counter	selectedcount	1	-1	168
counter	counter	selectedindex	1	-1	169
counter	counter	selectedvalue	1	-1	170
counter	counter	selectionmode	5	-1	171
counter	counter	selectionrate	-1	-1	172
counter	counter	typename	counter	-1	223
counter	counter	unselectedcount	0	-1	224
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	currentitem	1	-1	31
counter	counter	currentitemnumber	1	-1	32
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	itemcount	1	-1	75
counter	counter	name	picture_C1_counter	-1	116
counter	counter	selectedcount	0	-1	168
counter	counter	selectedindex	1	-1	169
counter	counter	selectedvalue	1	-1	170
counter	counter	selectionmode	5	-1	171
counter	counter	selectionrate	-1	-1	172
counter	counter	typename	counter	-1	223
counter	counter	unselectedcount	0	-1	224
counter	counter	item	1	-1	74
counter	counter	item.1	1	1	74
counter	counter	currentitem	1	-1	31
